route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
801,RDEC25-801-1_Weekday-47,64386556,,0,167,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386557,,0,109,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386558,,0,169,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386559,,0,111,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386560,,0,112,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386561,,0,108,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386562,,0,110,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386563,,0,163,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386564,,0,158,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386565,,0,161,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386566,,0,162,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386567,,0,102,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386568,,0,166,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386569,,0,165,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386570,,0,155,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386571,,0,170,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386572,,0,156,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386573,,0,103,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386574,,0,153,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386575,,0,101,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386576,,0,105,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386577,,0,107,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386578,,0,106,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386579,,0,108,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386580,,0,109,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386581,,0,111,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386582,,0,110,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386583,,0,112,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386584,,0,154,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386585,,0,113,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386586,,0,157,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386587,,0,161,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386588,,0,155,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386589,,0,152,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386590,,0,158,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386591,,0,159,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386592,,0,162,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386593,,0,105,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386594,,0,156,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386595,,0,166,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386596,,0,154,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386597,,0,153,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386598,,0,167,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386599,,0,168,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386600,,0,151,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386601,,0,102,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386602,,0,115,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386603,,1,103,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386604,,0,116,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386605,,0,163,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386606,,0,112,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386607,,1,159,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386608,,1,165,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386609,,1,152,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386610,,1,161,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386611,,1,158,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386612,,1,109,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386613,,0,160,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386614,,1,101,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386615,,1,107,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386616,,1,151,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386617,,1,170,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386618,,1,163,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386619,,1,111,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386620,,1,112,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386621,,1,164,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386622,,1,104,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386623,,1,155,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386624,,1,160,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386625,,1,154,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386626,,1,159,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386627,,1,164,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386628,,1,103,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386629,,1,152,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386630,,1,156,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386631,,1,157,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386632,,1,163,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386633,,1,162,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386634,,1,161,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386635,,1,165,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386636,,1,153,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386637,,1,166,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386638,,1,101,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386639,,1,105,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386640,,1,109,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386641,,1,111,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386642,,1,167,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386643,,1,168,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386644,,1,112,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386645,,1,157,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386646,,1,104,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386647,,1,108,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386648,,1,151,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386649,,1,154,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386650,,1,102,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386651,,1,156,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386652,,1,158,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386653,,1,162,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386654,,1,157,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386655,,1,103,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386656,,0,107,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386657,,1,102,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386658,,0,154,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386659,,0,168,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386660,,0,106,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386661,,1,162,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386662,,1,153,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386663,,1,105,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386664,,1,166,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386665,,0,160,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386666,,0,157,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386667,,1,106,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386668,,1,108,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386669,,0,109,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386670,,1,152,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386671,,1,161,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386672,,0,108,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386673,,1,159,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386674,,0,110,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386675,,0,156,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386676,,1,114,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386677,,0,113,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386678,,0,152,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386679,,0,159,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386680,,0,170,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386681,,1,165,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386682,,0,169,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386683,,0,158,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386684,,1,115,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386685,,0,102,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386686,,1,116,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386687,,1,164,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386688,,1,105,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386689,,0,163,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386690,,0,103,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386691,,0,162,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386692,,0,115,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386693,,1,167,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386694,,1,108,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386695,,1,153,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386696,,1,107,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386697,,0,104,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386698,,1,101,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386699,,1,109,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386700,,1,151,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386701,,0,116,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386702,,0,110,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386703,,1,165,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386704,,1,159,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386705,,1,102,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386706,,0,155,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386707,,0,154,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386708,,0,111,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386709,,0,158,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386710,,0,159,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386711,,1,104,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386712,,1,152,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386713,,1,115,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386714,,0,152,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386715,,0,160,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386716,,1,158,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386717,,1,102,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386718,,1,101,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386719,,1,105,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386720,,1,162,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386721,,1,116,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386722,,0,114,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386723,,0,102,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386724,,1,155,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386725,,0,115,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386726,,1,115,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386727,,0,101,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386728,,1,151,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386729,,1,168,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386730,,0,103,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386731,,0,116,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386732,,0,101,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386733,,0,164,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386734,,0,104,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386735,,1,169,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386736,,1,112,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386737,,1,110,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386738,,1,155,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386739,,1,156,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386740,,1,167,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386741,,1,160,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386742,,0,165,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386744,,1,154,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386745,,0,152,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386746,,1,153,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386759,,0,105,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386760,,1,160,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386761,,1,158,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386762,,1,114,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386763,,1,116,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386764,,1,115,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386765,,1,110,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386766,,1,110,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386767,,1,113,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386768,,1,107,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386769,,1,104,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386770,,1,102,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386771,,1,163,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386772,,1,170,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386773,,1,113,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386774,,1,169,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386775,,1,166,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386776,,0,113,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386777,,0,104,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386778,,1,106,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386779,,0,159,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386780,,0,153,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386781,,0,151,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386782,,0,104,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386783,,0,152,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386784,,0,164,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386785,,0,151,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386786,,0,160,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386787,,0,103,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386788,,0,165,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386790,,0,161,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386791,,0,107,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386792,,0,106,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386793,,0,111,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386794,,0,155,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386795,,0,157,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386796,,0,166,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386810,,1,111,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386811,,1,154,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386812,,1,155,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386813,,1,106,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386814,,1,110,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386815,,0,114,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386816,,0,164,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386817,,0,102,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386818,,0,162,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386827,,1,108,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386832,,0,108,801NB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386834,,1,160,801SB_P2B_250722
801,RDEC25-801-1_Weekday-47,64386884,,0,105,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385688,,0,164,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385689,,0,116,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385690,,0,166,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385691,,0,108,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385692,,0,109,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385693,,0,110,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385694,,0,112,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385695,,0,168,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385696,,0,160,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385697,,0,111,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385698,,0,156,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385699,,0,170,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385700,,0,159,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385701,,0,102,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385702,,0,163,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385703,,0,101,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385704,,0,105,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385705,,0,107,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385706,,0,108,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385707,,0,169,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385708,,0,103,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385709,,0,162,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385710,,0,153,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385711,,0,106,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385712,,0,104,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385713,,0,110,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385714,,0,154,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385715,,0,109,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385716,,0,152,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385717,,0,111,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385718,,0,155,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385719,,0,103,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385720,,0,112,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385721,,0,151,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385722,,0,156,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385723,,0,113,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385724,,0,157,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385725,,0,159,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385726,,0,160,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385727,,0,115,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385728,,0,101,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385729,,0,158,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385730,,0,162,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385731,,0,108,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385732,,1,103,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385733,,0,116,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385734,,0,165,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385735,,0,166,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385736,,1,157,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385737,,1,162,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385738,,0,111,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385739,,0,153,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385740,,0,152,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385741,,0,112,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385742,,1,151,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385743,,1,170,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385744,,1,101,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385745,,1,156,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385746,,1,107,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385747,,1,116,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385748,,1,168,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385749,,1,160,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385750,,1,161,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385751,,1,112,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385752,,1,104,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385753,,1,110,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385754,,1,157,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385755,,1,161,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385756,,1,158,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385757,,1,111,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385758,,1,152,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385759,,1,151,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385760,,1,155,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385761,,1,160,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385762,,1,162,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385763,,1,159,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385764,,1,103,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385765,,1,163,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385766,,1,101,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385767,,1,107,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385768,,1,153,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385769,,1,164,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385770,,1,104,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385771,,1,110,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385772,,1,108,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385773,,1,152,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385774,,1,166,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385775,,1,111,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385776,,1,155,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385777,,1,169,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385778,,1,165,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385779,,1,155,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385780,,1,113,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385781,,1,168,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385782,,1,170,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385783,,1,159,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385784,,0,107,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385785,,1,102,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385786,,0,167,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385787,,0,152,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385788,,0,106,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385789,,1,159,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385790,,1,105,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385791,,1,163,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385792,,1,106,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385793,,1,108,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385794,,0,104,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385795,,1,151,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385796,,1,103,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385797,,1,102,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385798,,1,153,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385799,,0,158,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385800,,0,155,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385801,,0,154,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385802,,0,164,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385803,,1,157,801SB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385804,,0,151,801NB_P2B_250722
801,RDEC25-801-1_Weekday-48,64385805,,0,109,801NB_P2B_250722
